date,latitude,longitude,wind_speed_10m_max,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_hours,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min
2015-03-17 00:00:00+00:00,33.040619,-83.643074,19.469976,3.0,18.481499,24.994,13.394,0.0,64.13847,81.78533,43.70029
2015-03-18 00:00:00+00:00,33.040619,-83.643074,13.0447235,3.0,17.839834,22.694,13.644,0.0,60.00812,82.99244,33.57641
2015-03-19 00:00:00+00:00,33.040619,-83.643074,14.618837,61.0,14.512752,18.744,12.444,12.0,84.764366,100.0,49.45478
2015-03-20 00:00:00+00:00,33.040619,-83.643074,11.183201,51.0,13.881501,22.344,10.794,2.0,85.375145,94.220795,62.134327
2015-03-21 00:00:00+00:00,33.040619,-83.643074,9.227524,3.0,16.819,23.144,12.044,0.0,80.34878,97.43394,48.193523
2015-03-22 00:00:00+00:00,33.040619,-83.643074,13.217443,61.0,14.469001,19.444,11.894,17.0,88.90017,100.0,67.6017
2015-03-23 00:00:00+00:00,33.040619,-83.643074,12.879752,55.0,13.679418,17.294,11.9939995,7.0,87.30941,100.0,59.553204
2015-03-24 00:00:00+00:00,33.040619,-83.643074,10.587917,3.0,14.908581,21.244,8.9939995,0.0,74.24705,94.41085,52.691288
2015-03-25 00:00:00+00:00,33.040619,-83.643074,9.659814,55.0,16.616917,19.594,14.844,7.0,86.45331,99.67842,74.995186
2015-03-26 00:00:00+00:00,33.040619,-83.643074,14.8257065,3.0,17.723167,22.044,13.894,0.0,82.84805,98.38934,52.37884
2015-03-27 00:00:00+00:00,33.040619,-83.643074,21.370783,53.0,14.873168,18.594,11.694,4.0,75.78499,98.41636,36.9061
2015-03-28 00:00:00+00:00,33.040619,-83.643074,18.668005,2.0,8.044002,12.094,3.644,0.0,47.390263,64.86367,32.234234
2015-03-29 00:00:00+00:00,33.040619,-83.643074,10.630672,1.0,7.377334,14.594,1.594,0.0,45.402573,60.844193,30.423151
2015-03-30 00:00:00+00:00,33.040619,-83.643074,17.418196,55.0,12.154416,20.144,7.894,4.0,64.37262,92.46096,47.49345
2015-03-31 00:00:00+00:00,33.040619,-83.643074,16.92383,61.0,15.008584,22.994,7.694,3.0,76.14944,94.354324,50.59457
2015-04-01 00:00:00+00:00,33.040619,-83.643074,17.462782,61.0,17.821083,25.494,13.794,4.0,81.51528,98.07442,38.657516
2015-04-02 00:00:00+00:00,33.040619,-83.643074,14.255272,3.0,18.250252,23.544,14.344,0.0,82.96959,95.877075,63.004726
2015-04-03 00:00:00+00:00,33.040619,-83.643074,15.990646,3.0,19.698168,26.894,14.4939995,0.0,73.29389,98.396774,35.706844
2015-04-04 00:00:00+00:00,33.040619,-83.643074,18.289274,3.0,18.819,21.844,14.894,0.0,58.05426,82.46947,29.64247
2015-04-05 00:00:00+00:00,33.040619,-83.643074,14.917212,3.0,14.708584,20.944,9.2439995,0.0,42.16364,58.549988,26.700594
2015-04-06 00:00:00+00:00,33.040619,-83.643074,12.303366,51.0,17.5315,24.044,13.044,3.0,64.190094,84.53743,41.358154
2015-04-07 00:00:00+00:00,33.040619,-83.643074,10.594036,53.0,20.364834,25.444,16.144,9.0,80.26652,98.7318,60.111885
2015-04-08 00:00:00+00:00,33.040619,-83.643074,10.703569,51.0,22.164833,29.144,15.9939995,2.0,77.56391,98.100845,48.006626
2015-04-09 00:00:00+00:00,33.040619,-83.643074,14.182355,53.0,23.029419,29.544,17.794,2.0,69.69848,86.96236,45.20549
2015-04-10 00:00:00+00:00,33.040619,-83.643074,16.676977,61.0,22.310667,27.794,19.244,3.0,77.79646,89.89341,51.355133
2015-04-11 00:00:00+00:00,33.040619,-83.643074,13.896187,55.0,20.66275,26.294,16.344,6.0,74.2613,100.0,31.048964
2015-04-12 00:00:00+00:00,33.040619,-83.643074,12.605142,63.0,18.350252,22.594,15.893999,8.0,82.01968,99.68369,52.69462
2015-04-13 00:00:00+00:00,33.040619,-83.643074,11.808878,61.0,18.441917,23.994,15.944,13.0,95.61904,100.0,76.43374
2015-04-14 00:00:00+00:00,33.040619,-83.643074,15.978484,63.0,21.55858,27.594,18.694,11.0,87.075554,100.0,55.347603
2015-04-15 00:00:00+00:00,33.040619,-83.643074,11.808878,63.0,20.546083,23.844,17.994,10.0,88.798706,100.0,71.03276
2015-04-16 00:00:00+00:00,33.040619,-83.643074,15.782622,55.0,15.044002,19.144,13.444,2.0,84.78006,88.36442,78.88526
2015-04-17 00:00:00+00:00,33.040619,-83.643074,8.669949,51.0,14.948166,17.444,13.294,10.0,90.3063,96.26751,82.8161
2015-04-18 00:00:00+00:00,33.040619,-83.643074,10.587918,61.0,18.510666,23.544,15.944,17.0,92.21914,100.0,66.50351
2015-04-19 00:00:00+00:00,33.040619,-83.643074,15.530151,65.0,18.935667,21.044,17.744,16.0,97.692024,100.0,90.58567
2015-04-20 00:00:00+00:00,33.040619,-83.643074,22.180206,63.0,19.25025,23.594,17.444,6.0,90.62711,99.05697,66.30343
2015-04-21 00:00:00+00:00,33.040619,-83.643074,14.799459,1.0,17.2315,21.844,11.844,0.0,63.374035,89.53463,40.661995
2015-04-22 00:00:00+00:00,33.040619,-83.643074,14.081478,1.0,17.11275,24.694,10.394,0.0,61.774555,82.592804,38.04651
2015-04-23 00:00:00+00:00,33.040619,-83.643074,15.815435,3.0,18.583582,23.394,14.594,0.0,67.00901,87.84679,46.302483
2015-04-24 00:00:00+00:00,33.040619,-83.643074,12.57426,3.0,16.93775,23.494,11.394,0.0,51.97765,66.64456,35.229923
2015-04-25 00:00:00+00:00,33.040619,-83.643074,16.595179,61.0,19.2315,25.594,14.544,9.0,74.36988,94.359344,57.336292
2015-04-26 00:00:00+00:00,33.040619,-83.643074,16.923828,3.0,21.5815,27.744,16.594,0.0,79.071,98.159065,39.260616
2015-04-27 00:00:00+00:00,33.040619,-83.643074,15.5843,3.0,18.694002,23.094,14.594,0.0,67.18433,84.9659,45.58116
2015-04-28 00:00:00+00:00,33.040619,-83.643074,14.561099,3.0,17.077333,21.594,13.394,0.0,60.38042,78.568565,43.297333
2015-04-29 00:00:00+00:00,33.040619,-83.643074,12.6462,61.0,14.014834,18.444,11.344,16.0,85.57089,99.67145,66.73537
2015-04-30 00:00:00+00:00,33.040619,-83.643074,15.575981,3.0,15.856502,22.644,10.644,0.0,69.584656,93.263794,35.530636
2015-05-01 00:00:00+00:00,33.040619,-83.643074,13.896187,2.0,15.962749,21.094,11.094,0.0,57.654694,76.5107,37.98536
2015-05-02 00:00:00+00:00,33.040619,-83.643074,5.8603754,1.0,16.712751,23.294,9.544,0.0,65.71076,92.60723,39.611565
2015-05-03 00:00:00+00:00,33.040619,-83.643074,10.636766,2.0,18.739832,24.694,12.894,0.0,63.91184,87.08803,37.791615
2015-05-04 00:00:00+00:00,33.040619,-83.643074,14.118243,3.0,19.691917,25.744,13.944,0.0,64.236336,84.710556,37.961365
2015-05-05 00:00:00+00:00,33.040619,-83.643074,15.111424,2.0,19.927336,25.644,14.194,0.0,65.82881,88.055695,39.743137
2015-05-06 00:00:00+00:00,33.040619,-83.643074,10.805998,3.0,19.87942,25.894,13.194,0.0,60.86905,87.386734,36.7417
2015-05-07 00:00:00+00:00,33.040619,-83.643074,11.808878,3.0,20.789833,27.644,13.594,0.0,64.90888,90.36928,38.86406
2015-05-08 00:00:00+00:00,33.040619,-83.643074,10.00256,51.0,22.046083,28.644,15.893999,1.0,62.155674,85.38291,41.52077
2015-05-09 00:00:00+00:00,33.040619,-83.643074,10.594036,3.0,23.52733,28.894,17.994,0.0,65.06763,83.69992,43.49653
2015-05-10 00:00:00+00:00,33.040619,-83.643074,8.699793,3.0,23.891914,29.594,17.844,0.0,67.66122,90.3642,45.102325
2015-05-11 00:00:00+00:00,33.040619,-83.643074,14.386494,55.0,25.5065,32.344,19.244,2.0,67.14578,91.320946,36.16781
2015-05-12 00:00:00+00:00,33.040619,-83.643074,10.805999,61.0,23.796083,28.694,19.144,3.0,71.19071,91.29303,53.573936
2015-05-13 00:00:00+00:00,33.040619,-83.643074,10.990322,3.0,22.650248,28.894,17.844,0.0,60.740402,90.436104,24.149126
2015-05-14 00:00:00+00:00,33.040619,-83.643074,11.983188,3.0,22.410666,28.444,16.394,0.0,55.822933,79.43821,37.10483
2015-05-15 00:00:00+00:00,33.040619,-83.643074,12.4811535,3.0,22.546083,26.194,19.344,0.0,66.74595,86.00995,50.128197
2015-05-16 00:00:00+00:00,33.040619,-83.643074,13.684735,3.0,23.296087,29.044,18.244,0.0,60.544987,81.082085,38.368725
2015-05-17 00:00:00+00:00,33.040619,-83.643074,12.7279215,3.0,24.010666,29.744,18.594,0.0,58.835033,79.06829,42.082584
2015-05-18 00:00:00+00:00,33.040619,-83.643074,11.457958,3.0,24.721085,29.344,20.144,0.0,67.3835,92.23832,52.683716
2015-05-19 00:00:00+00:00,33.040619,-83.643074,11.988594,53.0,24.216917,30.244,19.494,3.0,74.84432,96.632614,46.29056
2015-05-20 00:00:00+00:00,33.040619,-83.643074,9.605998,51.0,25.046082,31.344,19.544,1.0,68.827545,92.78426,38.30358
2015-05-21 00:00:00+00:00,33.040619,-83.643074,20.969805,3.0,24.73775,30.644,20.694,0.0,64.526794,84.27009,35.92997
2015-05-22 00:00:00+00:00,33.040619,-83.643074,16.92383,3.0,20.739834,26.644,14.294,0.0,52.9836,65.629135,35.04574
2015-05-23 00:00:00+00:00,33.040619,-83.643074,13.698934,1.0,21.721085,28.094,15.294,0.0,49.571003,70.672035,24.543293
2015-05-24 00:00:00+00:00,33.040619,-83.643074,14.48972,3.0,22.59817,28.344,17.294,0.0,56.14743,81.74779,37.020927
2015-05-25 00:00:00+00:00,33.040619,-83.643074,15.629971,53.0,23.394,29.494,18.644,4.0,64.33508,82.47556,48.7906
2015-05-26 00:00:00+00:00,33.040619,-83.643074,13.217443,63.0,23.862753,29.844,19.844,6.0,79.72748,97.01357,53.856483
2015-05-27 00:00:00+00:00,33.040619,-83.643074,10.739833,63.0,22.789833,27.294,20.094,7.0,87.02615,100.0,58.49108
2015-05-28 00:00:00+00:00,33.040619,-83.643074,8.78872,63.0,23.10025,28.444,19.394,11.0,83.333626,99.69002,55.904865
2015-05-29 00:00:00+00:00,33.040619,-83.643074,10.365251,51.0,23.27733,28.794,18.194,1.0,69.589,96.376396,37.815933
2015-05-30 00:00:00+00:00,33.040619,-83.643074,10.365251,51.0,23.879416,28.844,18.844,2.0,67.04877,93.922745,43.065662
2015-05-31 00:00:00+00:00,33.040619,-83.643074,12.229406,51.0,24.785667,30.044,19.944,1.0,71.28657,93.679184,49.397747
2015-06-01 00:00:00+00:00,33.040619,-83.643074,8.654986,55.0,23.850256,29.394,19.394,9.0,77.91349,96.93228,50.96073
2015-06-02 00:00:00+00:00,33.040619,-83.643074,8.404285,51.0,23.18775,27.994,18.794,4.0,80.57476,99.37806,51.897068
2015-06-03 00:00:00+00:00,33.040619,-83.643074,11.885453,63.0,22.606499,27.594,18.844,6.0,81.42553,96.91956,57.053394
2015-06-04 00:00:00+00:00,33.040619,-83.643074,14.003028,63.0,20.429417,25.494,17.794,14.0,87.436775,100.0,61.080826
2015-06-05 00:00:00+00:00,33.040619,-83.643074,9.585739,2.0,22.702332,28.194,17.644,0.0,73.194664,95.97573,44.00878
2015-06-06 00:00:00+00:00,33.040619,-83.643074,6.162207,3.0,24.594,29.894,18.844,0.0,68.97723,95.71092,40.663437
2015-06-07 00:00:00+00:00,33.040619,-83.643074,8.161764,3.0,25.733582,31.044,20.194,0.0,64.49244,84.48118,45.492493
2015-06-08 00:00:00+00:00,33.040619,-83.643074,14.113652,51.0,25.860666,31.144,21.144,1.0,66.33354,83.53002,46.969994
2015-06-09 00:00:00+00:00,33.040619,-83.643074,14.182355,65.0,24.394,29.094,22.044,10.0,81.37239,94.13345,64.24523
2015-06-10 00:00:00+00:00,33.040619,-83.643074,10.144082,63.0,23.437752,27.544,20.044,4.0,86.18409,97.85596,67.88841
2015-06-11 00:00:00+00:00,33.040619,-83.643074,8.759178,61.0,24.058584,28.544,19.444,8.0,84.8635,100.0,62.876026
2015-06-12 00:00:00+00:00,33.040619,-83.643074,12.261157,51.0,25.064835,29.694,20.944,2.0,74.495705,90.86106,55.82504
2015-06-13 00:00:00+00:00,33.040619,-83.643074,11.609651,51.0,25.387749,30.794,20.244,1.0,77.07008,96.3804,51.68534
2015-06-14 00:00:00+00:00,33.040619,-83.643074,8.12197,3.0,26.879416,33.094,21.744,0.0,72.73858,92.32839,40.764423
2015-06-15 00:00:00+00:00,33.040619,-83.643074,5.937272,1.0,27.864832,34.044003,22.294,0.0,72.83341,96.43631,40.767517
2015-06-16 00:00:00+00:00,33.040619,-83.643074,7.7043357,2.0,28.744003,34.494003,23.094,0.0,68.476074,89.34456,41.14487
2015-06-17 00:00:00+00:00,33.040619,-83.643074,8.534353,51.0,29.239832,35.394,24.094,1.0,67.461525,89.79085,39.632103
2015-06-18 00:00:00+00:00,33.040619,-83.643074,14.512064,55.0,27.827332,34.394,22.794,4.0,77.85305,96.73982,48.707653
2015-06-19 00:00:00+00:00,33.040619,-83.643074,10.805998,53.0,27.381502,33.194,22.944,5.0,78.19027,99.397484,47.76493
2015-06-20 00:00:00+00:00,33.040619,-83.643074,15.463246,51.0,28.119001,32.594,23.794,1.0,64.48547,79.79329,46.413963
2015-06-21 00:00:00+00:00,33.040619,-83.643074,11.620809,51.0,27.950254,32.894,23.544,2.0,68.1332,86.683495,47.72566
