date,latitude,longitude,wind_speed_10m_max,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_hours,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min
2015-01-30 00:00:00+00:00,31.054487,-97.563461,23.540806,3.0,11.07525,18.044,7.444,0.0,51.609936,57.297176,44.28047
2015-01-31 00:00:00+00:00,31.054487,-97.563461,15.277749,53.0,9.82525,12.394,8.194,6.0,70.07548,93.3122,51.515488
2015-02-01 00:00:00+00:00,31.054487,-97.563461,27.438046,53.0,14.902333,18.844,12.394,3.0,85.216515,97.404076,47.04918
2015-02-02 00:00:00+00:00,31.054487,-97.563461,23.441502,3.0,4.9919176,11.9939995,-0.256,0.0,41.474922,47.097942,34.713512
2015-02-03 00:00:00+00:00,31.054487,-97.563461,13.358861,51.0,5.02525,8.444,2.644,2.0,54.998867,74.4301,38.324947
2015-02-04 00:00:00+00:00,31.054487,-97.563461,15.192682,53.0,7.733584,13.944,4.194,6.0,85.154465,95.91644,67.82188
2015-02-05 00:00:00+00:00,31.054487,-97.563461,24.387177,3.0,6.221084,13.094,3.0440001,0.0,70.142296,92.52512,57.23892
2015-02-06 00:00:00+00:00,31.054487,-97.563461,13.202726,3.0,4.9815,14.594,-0.806,0.0,68.110245,92.27448,48.14281
2015-02-07 00:00:00+00:00,31.054487,-97.563461,25.984917,0.0,10.877334,20.294,6.144,0.0,77.58106,95.28566,52.618324
2015-02-08 00:00:00+00:00,31.054487,-97.563461,24.066206,2.0,16.166918,24.594,12.044,0.0,75.05247,94.85396,37.63641
2015-02-09 00:00:00+00:00,31.054487,-97.563461,10.739833,0.0,16.544,24.744,9.694,0.0,64.2998,88.30816,36.142826
2015-02-10 00:00:00+00:00,31.054487,-97.563461,18.775301,0.0,16.004417,24.794,8.944,0.0,60.01419,80.35981,35.352642
2015-02-11 00:00:00+00:00,31.054487,-97.563461,16.215992,3.0,16.5315,22.694,10.344,0.0,66.23224,93.52357,35.847343
2015-02-12 00:00:00+00:00,31.054487,-97.563461,25.764534,3.0,11.727334,19.844,6.5439997,0.0,52.07117,68.73917,31.483814
2015-02-13 00:00:00+00:00,31.054487,-97.563461,11.304229,2.0,10.979416,20.094,5.594,0.0,51.88679,77.91503,34.437016
2015-02-14 00:00:00+00:00,31.054487,-97.563461,13.797913,3.0,16.004417,24.544,10.644,0.0,57.172405,79.77471,28.711805
2015-02-15 00:00:00+00:00,31.054487,-97.563461,23.087763,53.0,16.408583,21.744,13.844,8.0,75.96137,94.42678,38.374485
2015-02-16 00:00:00+00:00,31.054487,-97.563461,28.496904,63.0,9.773168,17.044,1.494,17.0,82.91538,99.35348,50.511604
2015-02-17 00:00:00+00:00,31.054487,-97.563461,18.161278,73.0,4.346083,11.194,-0.106000006,1.0,50.64661,67.74135,31.040308
2015-02-18 00:00:00+00:00,31.054487,-97.563461,9.793058,2.0,7.2752495,15.944,0.594,0.0,57.14983,84.57232,31.172565
2015-02-19 00:00:00+00:00,31.054487,-97.563461,23.770906,3.0,9.9065,18.594,3.2440002,0.0,62.447083,89.90973,40.10257
2015-02-20 00:00:00+00:00,31.054487,-97.563461,34.05379,3.0,14.927334,21.744,11.394,0.0,70.750206,87.303246,44.95466
2015-02-21 00:00:00+00:00,31.054487,-97.563461,31.452133,51.0,17.791916,20.494,16.594,1.0,77.7965,91.443794,46.647606
2015-02-22 00:00:00+00:00,31.054487,-97.563461,25.364037,53.0,10.262749,17.794,5.444,11.0,82.07215,96.02844,51.255444
2015-02-23 00:00:00+00:00,31.054487,-97.563461,27.086262,51.0,1.0169166,4.994,-1.106,9.0,82.02589,90.651146,75.307655
2015-02-24 00:00:00+00:00,31.054487,-97.563461,19.13426,3.0,-0.3768336,3.344,-1.8560001,0.0,71.01899,79.43776,55.796726
2015-02-25 00:00:00+00:00,31.054487,-97.563461,14.291592,73.0,4.3648334,13.7439995,0.944,8.0,65.832954,91.36566,31.688444
2015-02-26 00:00:00+00:00,31.054487,-97.563461,24.482647,3.0,4.8731666,12.594,1.444,0.0,71.80797,97.52941,39.14448
2015-02-27 00:00:00+00:00,31.054487,-97.563461,21.129883,71.0,0.9377499,2.7940001,-0.556,1.0,52.890106,64.68633,44.1564
2015-02-28 00:00:00+00:00,31.054487,-97.563461,18.161278,71.0,0.11691662,2.194,-1.556,6.0,74.390755,88.836784,66.32932
2015-03-01 00:00:00+00:00,31.054487,-97.563461,16.167967,51.0,2.4356663,5.144,0.74399996,13.0,94.22284,98.573456,84.767494
2015-03-02 00:00:00+00:00,31.054487,-97.563461,16.923828,51.0,3.2565002,5.2939997,2.094,6.0,92.33642,97.185455,84.80715
2015-03-03 00:00:00+00:00,31.054487,-97.563461,14.081478,51.0,8.085666,15.394,4.394,3.0,94.84537,99.33504,86.004974
2015-03-04 00:00:00+00:00,31.054487,-97.563461,29.986076,61.0,13.739833,16.244,4.494,11.0,97.53561,99.364624,89.66921
2015-03-05 00:00:00+00:00,31.054487,-97.563461,33.041645,61.0,1.1981666,6.244,-1.956,10.0,66.84513,91.528984,33.774075
2015-03-06 00:00:00+00:00,31.054487,-97.563461,16.167967,3.0,2.469,10.4939995,-3.606,0.0,55.2018,81.54263,36.67848
2015-03-07 00:00:00+00:00,31.054487,-97.563461,10.464797,3.0,6.206499,12.894,1.044,0.0,60.284184,80.08596,41.41654
2015-03-08 00:00:00+00:00,31.054487,-97.563461,15.03835,55.0,9.339832,11.594,7.694,16.0,78.826126,97.013885,47.63951
2015-03-09 00:00:00+00:00,31.054487,-97.563461,11.91812,63.0,8.766916,9.794,8.194,19.0,99.036835,99.66492,97.00103
2015-03-10 00:00:00+00:00,31.054487,-97.563461,14.986553,3.0,11.129416,15.4939995,9.2439995,0.0,88.14087,98.00745,68.59958
2015-03-11 00:00:00+00:00,31.054487,-97.563461,17.76081,3.0,12.037747,17.144,7.894,0.0,82.89359,95.992676,60.729973
2015-03-12 00:00:00+00:00,31.054487,-97.563461,16.394829,3.0,14.123166,19.744,10.294,0.0,77.61088,92.26776,58.183
2015-03-13 00:00:00+00:00,31.054487,-97.563461,17.57744,3.0,14.8815,20.894,10.344,0.0,80.839424,97.68874,52.95057
2015-03-14 00:00:00+00:00,31.054487,-97.563461,21.518847,3.0,15.075253,21.044,10.194,0.0,75.39769,96.392075,42.03491
2015-03-15 00:00:00+00:00,31.054487,-97.563461,13.397612,3.0,13.933582,19.044,8.844,0.0,75.47256,90.31375,55.73145
2015-03-16 00:00:00+00:00,31.054487,-97.563461,12.682018,3.0,16.146084,23.794,9.094,0.0,77.99752,96.354004,55.64513
2015-03-17 00:00:00+00:00,31.054487,-97.563461,12.224107,3.0,18.73567,24.194,14.644,0.0,77.80781,94.64705,61.36715
2015-03-18 00:00:00+00:00,31.054487,-97.563461,14.88242,61.0,19.048166,22.994,15.794,13.0,83.53005,97.1729,62.547207
2015-03-19 00:00:00+00:00,31.054487,-97.563461,14.654254,51.0,18.958584,25.294,14.944,3.0,83.52275,97.17183,54.763718
2015-03-20 00:00:00+00:00,31.054487,-97.563461,21.068459,63.0,18.098167,23.944,14.844,10.0,91.952644,98.41395,64.51133
2015-03-21 00:00:00+00:00,31.054487,-97.563461,18.079027,63.0,13.433583,15.644,12.044,21.0,94.712746,98.06175,86.75419
2015-03-22 00:00:00+00:00,31.054487,-97.563461,11.753876,51.0,16.039831,20.494,13.4939995,3.0,84.7405,98.39553,58.75069
2015-03-23 00:00:00+00:00,31.054487,-97.563461,9.585739,2.0,16.4315,23.694,9.794,0.0,77.4264,97.03362,51.758198
2015-03-24 00:00:00+00:00,31.054487,-97.563461,21.398056,2.0,19.31275,26.694,15.044,0.0,76.20048,95.277756,55.47543
2015-03-25 00:00:00+00:00,31.054487,-97.563461,22.805367,3.0,20.189833,25.744,15.044,0.0,77.112144,95.58636,57.36619
2015-03-26 00:00:00+00:00,31.054487,-97.563461,28.410364,51.0,16.935667,23.944,11.694,1.0,64.34019,86.91078,40.32299
2015-03-27 00:00:00+00:00,31.054487,-97.563461,20.08916,0.0,15.044,24.194,7.744,0.0,44.78664,63.74007,25.611755
2015-03-28 00:00:00+00:00,31.054487,-97.563461,24.569832,2.0,17.414835,27.244,9.444,0.0,59.49159,92.2235,30.89375
2015-03-29 00:00:00+00:00,31.054487,-97.563461,29.88217,0.0,20.085665,27.194,13.9939995,0.0,56.15022,72.577934,40.120155
2015-03-30 00:00:00+00:00,31.054487,-97.563461,23.042812,3.0,20.802332,26.144,15.944,0.0,74.55231,96.54253,52.40787
2015-03-31 00:00:00+00:00,31.054487,-97.563461,21.647945,3.0,21.235666,26.794,17.394,0.0,73.56449,95.664,46.468296
2015-04-01 00:00:00+00:00,31.054487,-97.563461,24.881702,3.0,21.896082,26.744,18.794,0.0,72.855125,93.34802,48.44492
2015-04-02 00:00:00+00:00,31.054487,-97.563461,23.97989,3.0,22.600252,29.094,18.944,0.0,74.15708,91.879654,47.46717
2015-04-03 00:00:00+00:00,31.054487,-97.563461,25.455843,3.0,22.177332,27.344,18.644,0.0,71.918396,92.738976,37.578064
2015-04-04 00:00:00+00:00,31.054487,-97.563461,26.141552,51.0,17.241919,22.494,12.294,2.0,43.37498,52.50018,32.146626
2015-04-05 00:00:00+00:00,31.054487,-97.563461,13.708391,51.0,16.685667,19.994,13.944,4.0,70.198326,85.53361,36.576107
2015-04-06 00:00:00+00:00,31.054487,-97.563461,31.883888,3.0,21.260666,28.344,17.244,0.0,78.32799,95.089615,46.709232
2015-04-07 00:00:00+00:00,31.054487,-97.563461,23.795427,3.0,23.302332,28.844,19.494,0.0,70.36299,92.78165,46.653835
2015-04-08 00:00:00+00:00,31.054487,-97.563461,25.620771,51.0,22.948168,27.594,19.194,2.0,77.581856,96.33284,55.000225
2015-04-09 00:00:00+00:00,31.054487,-97.563461,30.758411,53.0,22.73775,26.844,19.694,4.0,78.06482,91.92415,58.90233
2015-04-10 00:00:00+00:00,31.054487,-97.563461,21.566973,51.0,19.491919,24.694,15.4939995,1.0,57.460907,95.44662,37.262497
2015-04-11 00:00:00+00:00,31.054487,-97.563461,13.044722,51.0,18.494,23.994,14.844,3.0,71.149025,83.39649,42.648174
2015-04-12 00:00:00+00:00,31.054487,-97.563461,14.81259,51.0,20.846083,25.794,17.944,6.0,84.21488,99.06056,62.314163
2015-04-13 00:00:00+00:00,31.054487,-97.563461,15.683774,61.0,22.116919,28.194,19.344,12.0,82.36782,99.68968,34.856667
2015-04-14 00:00:00+00:00,31.054487,-97.563461,19.67195,51.0,19.1065,26.994,15.2439995,1.0,70.2663,90.189415,41.730595
2015-04-15 00:00:00+00:00,31.054487,-97.563461,16.870138,1.0,17.364834,25.544,10.4939995,0.0,64.63601,91.96954,43.727974
2015-04-16 00:00:00+00:00,31.054487,-97.563461,16.981165,63.0,20.179417,25.444,16.944,4.0,80.14179,97.49498,55.545414
2015-04-17 00:00:00+00:00,31.054487,-97.563461,21.638964,63.0,19.585667,23.344,17.594,8.0,90.18159,99.68719,69.91332
2015-04-18 00:00:00+00:00,31.054487,-97.563461,16.454008,51.0,20.414835,26.094,16.244,7.0,83.585785,99.68282,52.237724
2015-04-19 00:00:00+00:00,31.054487,-97.563461,29.024128,63.0,20.948168,28.344,16.044,3.0,74.47955,98.73081,27.0529
2015-04-20 00:00:00+00:00,31.054487,-97.563461,24.023088,3.0,17.521082,24.294,10.894,0.0,43.46031,62.208336,30.001743
2015-04-21 00:00:00+00:00,31.054487,-97.563461,19.191748,3.0,17.571083,24.794,10.944,0.0,59.738583,86.022125,38.459736
2015-04-22 00:00:00+00:00,31.054487,-97.563461,19.008545,63.0,21.433584,27.144,17.494,4.0,73.09133,88.65757,55.815414
2015-04-23 00:00:00+00:00,31.054487,-97.563461,15.629971,61.0,22.635666,29.494,19.694,6.0,86.26594,98.76705,55.46761
2015-04-24 00:00:00+00:00,31.054487,-97.563461,28.082308,63.0,23.196085,28.144,19.344,13.0,84.82255,99.38232,62.83235
2015-04-25 00:00:00+00:00,31.054487,-97.563461,16.167967,65.0,24.368998,30.244,19.844,2.0,71.60688,99.07403,25.180733
2015-04-26 00:00:00+00:00,31.054487,-97.563461,22.180206,3.0,22.902334,27.744,19.244,0.0,69.97449,98.45389,43.112488
2015-04-27 00:00:00+00:00,31.054487,-97.563461,21.868332,63.0,21.146084,25.744,18.094,12.0,84.21931,98.450966,60.828003
2015-04-28 00:00:00+00:00,31.054487,-97.563461,26.642431,51.0,15.669002,23.094,13.144,2.0,76.961716,94.10991,62.503345
2015-04-29 00:00:00+00:00,31.054487,-97.563461,21.26744,3.0,14.935668,22.144,10.094,0.0,62.871517,82.23025,38.226524
2015-04-30 00:00:00+00:00,31.054487,-97.563461,11.435313,0.0,17.9815,25.244,10.844,0.0,60.083282,86.333015,33.681396
2015-05-01 00:00:00+00:00,31.054487,-97.563461,9.585739,3.0,20.277332,26.594,13.194,0.0,60.037506,90.62495,34.681377
2015-05-02 00:00:00+00:00,31.054487,-97.563461,15.484185,1.0,20.666916,26.494,14.594,0.0,62.41817,89.251686,39.000526
2015-05-03 00:00:00+00:00,31.054487,-97.563461,20.150354,3.0,20.748167,27.294,14.144,0.0,62.774845,91.58618,40.017498
2015-05-04 00:00:00+00:00,31.054487,-97.563461,21.096123,51.0,21.754417,26.394,16.794,3.0,67.95861,94.43094,44.563892
2015-05-05 00:00:00+00:00,31.054487,-97.563461,28.820242,51.0,21.662752,27.194,16.644,1.0,66.97232,89.12451,44.594166
2015-05-06 00:00:00+00:00,31.054487,-97.563461,20.833395,63.0,22.56275,28.044,19.194,11.0,80.67163,96.62504,53.40544
2015-05-07 00:00:00+00:00,31.054487,-97.563461,22.553936,61.0,23.591919,27.144,20.644,10.0,79.18436,95.47696,62.98162
2015-05-08 00:00:00+00:00,31.054487,-97.563461,25.721743,63.0,23.57525,27.494,21.194,12.0,84.92849,93.79413,71.5564
2015-05-09 00:00:00+00:00,31.054487,-97.563461,29.598919,55.0,24.254417,29.294,21.894,11.0,84.1285,98.791824,54.563145
2015-05-10 00:00:00+00:00,31.054487,-97.563461,27.534704,51.0,25.135666,28.144,22.944,8.0,79.32081,92.98686,64.177155
2015-05-11 00:00:00+00:00,31.054487,-97.563461,17.58481,63.0,21.896086,26.094,19.944,16.0,87.082405,98.76984,68.935234
2015-05-12 00:00:00+00:00,31.054487,-97.563461,17.414474,61.0,18.877333,23.744,16.494,16.0,86.79828,94.4226,74.980545
2015-05-13 00:00:00+00:00,31.054487,-97.563461,25.683926,63.0,18.664835,20.544,16.744,15.0,94.160286,99.37856,86.12831
2015-05-14 00:00:00+00:00,31.054487,-97.563461,15.778516,53.0,21.625252,28.544,18.644,7.0,88.00531,99.07014,63.894173
2015-05-15 00:00:00+00:00,31.054487,-97.563461,16.854767,61.0,22.75025,24.794,21.194,8.0,88.83053,97.88784,75.85141
2015-05-16 00:00:00+00:00,31.054487,-97.563461,28.910038,51.0,23.194,28.644,19.794,4.0,83.855736,96.04892,59.714466
2015-05-17 00:00:00+00:00,31.054487,-97.563461,25.862436,63.0,24.069,27.494,20.794,14.0,85.649574,99.08445,69.61474
2015-05-18 00:00:00+00:00,31.054487,-97.563461,15.226764,63.0,23.039833,28.994,20.194,4.0,89.0651,99.69171,72.47572
2015-05-19 00:00:00+00:00,31.054487,-97.563461,23.042812,55.0,23.764833,28.694,21.244,12.0,88.63732,99.085175,67.95531
2015-05-20 00:00:00+00:00,31.054487,-97.563461,21.603,51.0,24.585665,29.294,20.944,6.0,78.91555,95.777504,55.93763
2015-05-21 00:00:00+00:00,31.054487,-97.563461,24.569832,61.0,20.229418,26.894,16.794,9.0,85.04665,97.57217,69.28786
2015-05-22 00:00:00+00:00,31.054487,-97.563461,19.734436,51.0,19.185669,24.644,16.994,4.0,84.96852,92.35135,73.742294
2015-05-23 00:00:00+00:00,31.054487,-97.563461,20.63023,63.0,22.935669,26.694,20.794,9.0,86.33285,96.37234,70.212296
2015-05-24 00:00:00+00:00,31.054487,-97.563461,27.009598,63.0,21.86275,25.594,19.794,22.0,92.683846,99.690735,77.38865
2015-05-25 00:00:00+00:00,31.054487,-97.563461,27.757376,63.0,22.293999,24.294,21.044,8.0,91.2846,96.67139,80.97139
2015-05-26 00:00:00+00:00,31.054487,-97.563461,20.948164,3.0,22.123167,29.394,17.744,0.0,87.459206,99.06415,60.385242
2015-05-27 00:00:00+00:00,31.054487,-97.563461,20.929594,63.0,23.529417,28.594,19.244,6.0,84.87798,98.14721,62.737217
2015-05-28 00:00:00+00:00,31.054487,-97.563461,20.326454,61.0,23.677336,28.144,21.294,7.0,87.35709,96.97557,71.890274
2015-05-29 00:00:00+00:00,31.054487,-97.563461,25.210283,63.0,24.316916,28.394,20.194,4.0,78.48809,95.79003,56.94941
2015-05-30 00:00:00+00:00,31.054487,-97.563461,16.263872,61.0,24.0065,27.844,21.044,4.0,80.63716,97.57034,54.71688
2015-05-31 00:00:00+00:00,31.054487,-97.563461,14.973577,3.0,21.889832,25.994,18.394,0.0,80.54722,98.445076,55.820248
2015-06-01 00:00:00+00:00,31.054487,-97.563461,8.28,3.0,22.3315,27.844,16.794,0.0,75.229866,95.94986,50.55953
2015-06-02 00:00:00+00:00,31.054487,-97.563461,9.686609,1.0,24.108582,29.494,18.494,0.0,72.06022,94.79958,51.753185
2015-06-03 00:00:00+00:00,31.054487,-97.563461,15.158522,1.0,24.719,29.544,19.744,0.0,72.35352,93.9631,52.45619
2015-06-04 00:00:00+00:00,31.054487,-97.563461,13.783817,1.0,25.133583,29.744,20.344,0.0,70.79156,93.697815,51.34564
2015-06-05 00:00:00+00:00,31.054487,-97.563461,11.983188,3.0,25.104418,29.644,20.194,0.0,70.72787,95.16044,49.89094
2015-06-06 00:00:00+00:00,31.054487,-97.563461,9.360001,3.0,25.673164,30.944,20.044,0.0,70.41352,95.4517,46.450714
2015-06-07 00:00:00+00:00,31.054487,-97.563461,13.570615,2.0,26.194002,31.294,20.794,0.0,65.44699,90.85111,41.126026
2015-06-08 00:00:00+00:00,31.054487,-97.563461,12.55879,3.0,27.144,32.694,22.094,0.0,63.688152,92.34788,38.772
2015-06-09 00:00:00+00:00,31.054487,-97.563461,13.281023,3.0,28.23775,33.844,23.144,0.0,56.966473,78.718956,33.124786
2015-06-10 00:00:00+00:00,31.054487,-97.563461,15.496736,2.0,28.456497,33.194,23.294,0.0,54.37277,78.25193,32.85426
2015-06-11 00:00:00+00:00,31.054487,-97.563461,20.275385,1.0,27.78567,32.994003,22.944,0.0,60.91199,86.627335,40.994156
2015-06-12 00:00:00+00:00,31.054487,-97.563461,20.620806,51.0,27.614832,31.744,23.594,3.0,65.782936,89.67055,45.622417
2015-06-13 00:00:00+00:00,31.054487,-97.563461,22.42427,53.0,27.398165,32.144,23.094,7.0,65.91535,87.71395,43.687603
2015-06-14 00:00:00+00:00,31.054487,-97.563461,21.542923,53.0,26.206503,30.194,22.544,12.0,76.462326,92.38113,56.503014
2015-06-15 00:00:00+00:00,31.054487,-97.563461,20.617662,61.0,25.758585,31.094,22.444,4.0,79.465965,94.659485,55.34475
2015-06-16 00:00:00+00:00,31.054487,-97.563461,20.140705,63.0,24.38775,27.194,22.694,15.0,88.50027,97.00692,73.49468
2015-06-17 00:00:00+00:00,31.054487,-97.563461,27.684914,65.0,24.264833,30.744,21.994,20.0,86.34974,97.893364,53.086662
2015-06-18 00:00:00+00:00,31.054487,-97.563461,19.914217,51.0,26.237753,30.494,23.644,12.0,83.56164,94.715866,67.083466
2015-06-19 00:00:00+00:00,31.054487,-97.563461,16.93531,3.0,26.07942,30.144,22.644,0.0,79.13087,95.83031,58.975693
2015-06-20 00:00:00+00:00,31.054487,-97.563461,15.111424,55.0,25.310667,27.694,23.594,6.0,82.31795,94.70817,69.43976
2015-06-21 00:00:00+00:00,31.054487,-97.563461,19.483284,63.0,24.812754,27.944,23.244,15.0,90.13958,96.14439,76.80357
2015-06-22 00:00:00+00:00,31.054487,-97.563461,17.727943,63.0,25.604418,30.694,23.194,7.0,84.335205,97.319595,62.44618
2015-06-23 00:00:00+00:00,31.054487,-97.563461,12.7279215,53.0,25.702332,30.544,22.194,1.0,81.22219,98.18785,58.171394
2015-06-24 00:00:00+00:00,31.054487,-97.563461,11.901798,51.0,26.406502,30.744,22.294,1.0,77.9101,98.19528,55.429787
2015-06-25 00:00:00+00:00,31.054487,-97.563461,12.594856,3.0,26.975248,31.394,22.894,0.0,75.85883,96.71683,53.74289
2015-06-26 00:00:00+00:00,31.054487,-97.563461,16.09969,2.0,27.202333,31.344,23.494,0.0,75.19521,94.98824,55.57555
2015-06-27 00:00:00+00:00,31.054487,-97.563461,16.92383,51.0,27.38775,30.644,24.744,4.0,71.84059,86.00645,58.731342
2015-06-28 00:00:00+00:00,31.054487,-97.563461,7.754637,53.0,26.800247,30.544,23.894,4.0,74.30407,93.57773,50.779488
2015-06-29 00:00:00+00:00,31.054487,-97.563461,13.896187,51.0,26.983583,32.294003,23.494,2.0,73.8089,94.704285,46.256546
2015-06-30 00:00:00+00:00,31.054487,-97.563461,22.782625,51.0,27.316917,32.394,23.444,2.0,71.78512,91.86092,45.67052
2015-07-01 00:00:00+00:00,31.054487,-97.563461,23.042812,51.0,26.168999,31.244,22.694,1.0,76.81491,95.833405,50.959026
2015-07-02 00:00:00+00:00,31.054487,-97.563461,23.219301,3.0,26.273165,31.694,21.144,0.0,66.306725,84.58404,44.67542
2015-07-03 00:00:00+00:00,31.054487,-97.563461,16.923828,3.0,27.2065,32.244003,23.244,0.0,70.73144,93.54499,44.26578
2015-07-04 00:00:00+00:00,31.054487,-97.563461,19.562946,51.0,27.585669,32.394,23.594,2.0,69.314865,91.31803,47.541935
2015-07-05 00:00:00+00:00,31.054487,-97.563461,25.6233,2.0,27.566917,32.644,23.794,0.0,70.89168,93.2873,43.685627
2015-07-06 00:00:00+00:00,31.054487,-97.563461,29.024128,3.0,27.97317,32.794003,24.344,0.0,67.6919,90.25717,41.588512
2015-07-07 00:00:00+00:00,31.054487,-97.563461,28.442278,51.0,27.796082,32.894,24.194,6.0,68.87125,90.52124,43.480637
2015-07-08 00:00:00+00:00,31.054487,-97.563461,25.210283,55.0,27.7565,32.694,24.644,1.0,68.39899,86.78562,41.170876
2015-07-09 00:00:00+00:00,31.054487,-97.563461,23.664352,3.0,28.293997,33.444,24.444,0.0,63.76401,87.30173,37.765564
2015-07-10 00:00:00+00:00,31.054487,-97.563461,22.077717,3.0,27.7065,33.844,21.894,0.0,63.056416,94.34955,37.75587
2015-07-11 00:00:00+00:00,31.054487,-97.563461,18.359999,2.0,28.32525,34.294003,22.244,0.0,61.253933,92.07275,35.67364
2015-07-12 00:00:00+00:00,31.054487,-97.563461,16.199999,2.0,29.577332,36.094,23.744,0.0,57.2258,85.90865,33.859016
2015-07-13 00:00:00+00:00,31.054487,-97.563461,18.289274,1.0,30.589834,36.244003,24.894,0.0,55.81641,80.928276,36.533028
2015-07-14 00:00:00+00:00,31.054487,-97.563461,18.175545,0.0,30.77733,36.944,24.494,0.0,53.90016,83.90701,29.001175
2015-07-15 00:00:00+00:00,31.054487,-97.563461,18.03237,2.0,29.556498,35.694,23.194,0.0,54.073135,84.54151,31.864044
2015-07-16 00:00:00+00:00,31.054487,-97.563461,19.0392,1.0,29.60025,35.944,22.994,0.0,55.527298,86.899254,31.762758
2015-07-17 00:00:00+00:00,31.054487,-97.563461,20.721119,1.0,30.171082,36.144,23.994,0.0,55.525013,82.827415,35.050434
